itemPrice,priceAfterCoupon,pointsPayerId,rewardsProductPartnerId,rewardsGroup,receiptid,targetPrice,needsFetchReviewReason,metabriteCampaignId,barcode,userFlaggedPrice,discountedItemPrice,userFlaggedBarcode,competitorRewardsGroup,originalReceiptItemText,originalFinalPrice,brandCode,quantityPurchased,itemNumber,userFlaggedDescription,pointsNotAwardedReason,description,userFlaggedNewItem,needsFetchReview,originalMetaBriteQuantityPurchased,pointsEarned,deleted,finalPrice,originalMetaBriteDescription,competitiveProduct,userFlaggedQuantity,preventTargetGapPoints,partnerItemId,originalMetaBriteItemPrice,originalMetaBriteBarcode
5.99,,,,,600f2fc80a720f0535000030,,,,,,5.99,,,PORK SAUSAGE RULL,,,1,,,,Pork Sausage,,False,,,,5.99,,,,,1613,,
4.99,,,,,600f2fc80a720f0535000030,,,,,,4.99,,,SIG CLAMSHELL5 O/50,,,1,,,,SIG CLAMSHELL5 O/50,,False,,,,4.99,,,,,1615,,
2.99,,,,,600f2fc80a720f0535000030,,,,,,2.99,,,ROMAINE HEARTS 3CT,,,1,,,,Romaine Hearts,,False,,,,2.99,,,,,1617,,
2.99,,,,,600f2fc80a720f0535000030,,,,,,2.99,,,RSTD & SALTED NUTS,,,1,,,,Roasted Salted Mixed Nuts,,False,,,,2.99,,,,,1619,,
1.49,,,,,600f2fc80a720f0535000030,,,,4061,,1.49,,,ICEBERG LETTUCE,,,1,,,,Iceberg Lettuce,,False,,,,1.49,,,,,1621,,
15.00,,,,,600f2fc80a720f0535000030,,,,,,15.00,,,YELLOW BEL,,,3,,,,Yellow Bell Pepper,,False,,,,15.00,,,,,1623,,
7.98,,,,,600f2fc80a720f0535000030,,,,,,7.98,,,STRAWBERRI,,,2,,,,Strawberries,,False,,,,7.98,,,,,1626,,
14.00,,,5e825d64f221c312e698a62a,HEALTHY CHOICE DRESSING,600f2fc80a720f0535000030,,,,071840205009,,14.00,,,MARIES COL,,MARIE'S,2,,,,Marie's Coleslaw Dressing,,False,,,,14.00,,True,,,1629,,
3.99,,,5e825d64f221c312e698a62a,HEALTHY CHOICE DRESSING,600f2fc80a720f0535000030,,,,077661137833,,3.99,,,LITEHSE SWT ON DRS,,LITEHOUSE,1,,,,Litehouse Sweet Onion With Dijon Dressing & Marinade,,False,,,,3.99,,True,,,1632,,
3.99,,,559c2234e4b06aca36af13c6,,600f2fc80a720f0535000030,,,,077661120460,,3.99,,A.1. DRY RUB,LITEHOUSE ITALIAN,,LITEHOUSE,1,,,,LTHS ITLN HRB FLK FRZ DRD SSNN JAR 0.49 OZ,,False,,,,3.99,,,,,1634,,
13.48,,,,,600f2fc80a720f0535000030,,,,,,13.48,,,KIT KAT BUNN,,KIT KAT,2,,,,KIT KAT BUNN,,False,,,,13.48,,,,,1636,,
13.48,,,,,600f2fc80a720f0535000030,,,,,,13.48,,,KIT KAT BUNN,,KIT KAT,2,,,,KIT KAT BUNN,,False,,,,13.48,,,,,1639,,
10.48,,,559c2234e4b06aca36af13c6,,600f2fc80a720f0535000030,,,,034000056644,,10.48,,,CADBURY EGG,,CADBURY,1,,,,CDBR MLK CHCL SLD EGG MN BAG EAST 31 OZ,,False,,,,10.48,,,,,1642,,
5.58,,,,,600f2fc80a720f0535000030,,,,,,5.58,,,LEGO FRIENDS,,,1,,,,LEGO FRIENDS,,False,,,,5.58,,,,,1644,,
3.49,,,,,600f2fc80a720f0535000030,,,,,,3.49,,,LEGD 71026,,,1,,,,Lean Ground Beef,,False,,,,3.49,,,,,1646,,
7.96,,,,,600f2fc80a720f0535000030,,,,,,7.96,,,ACTN FIGURES,,,2,,,,ACTN FIGURES,,False,,,,7.96,,,,,1648,,
8.73,,,,,600f2fc80a720f0535000030,,,,,,8.73,,,KINDR JOY E,,,1,,,,KINDR JOY E,,False,,,,8.73,,,,,1651,,
0.00,,,,,600f2fc80a720f0535000030,,,,,,,,,KINDER JOY E 1.50 F,,,1,,,,KINDER JOY E 1.50 F,,False,,,,0.00,,,,,1653,,
100.00,,,,,600f2fc80a720f0535000030,,,,,,100.00,,,SPAPKLING 1,,,10,,,,SPAPKLING 1,,False,,,,100.00,,,,,1655,,
100.00,,,,,600f2fc80a720f0535000030,,,,,,100.00,,,SPARKLING I,,SPARKLING ICE,10,,,,SPARKLING I,,False,,,,100.00,,,,,1658,,
15.99,,,,,600f2fc80a720f0535000030,,,,,,15.99,,,LEGO 41165,,,1,,,,LEGO 41165,,False,,,,15.99,,,,,1661,,
3.99,,,,,600f2fc80a720f0535000030,,,,,,3.99,,,GAME PADS,,,1,,,,Tucks Pads,,False,,,,3.99,,,,,1663,,
3.99,,,,,600f2fc80a720f0535000030,,,,,,3.99,,,GAME PADS,,,1,,,,Tucks Pads,,False,,,,3.99,,,,,1665,,
3.99,,,,,600f2fc80a720f0535000030,,,,,,3.99,,,GAME PADS,,,1,,,,Tucks Pads,,False,,,,3.99,,,,,1667,,
11.24,,,,,600f2fc80a720f0535000030,,,,,,11.24,,,KIDS HIGH,,,1,,,,Kids Trolls Mouthwash,,False,,,,11.24,,,,,1669,,
14.99,,,,,600f2fc80a720f0535000030,,,,,,14.99,,,MODEL,,,1,,,,MODEL,,False,,,,14.99,,,,,1671,,
8.99,,,,,600f2fc80a720f0535000030,,,,,,8.99,,,DOG PILE,,,1,,,,DOG PILE,,False,,,,8.99,,,,,1673,,
7.96,,,,,600f2fc80a720f0535000030,,,,,,7.96,,,CK BEAR CRDS,,BEAR CREEK COUNTRY KITCHENS,2,,,,CK BEAR CRDS,,False,,,,7.96,,,,,1675,,
2.23,,,,,600f2fc80a720f0535000030,,,,,,2.23,,,WOOD CUTOUT,,,1,,,,WOOD CUTOUT,,False,,,,2.23,,,,,1678,,
4.79,,,,,600f2fc80a720f0535000030,,,,,,4.79,,,ART/CRFT SUP,,,1,,,,ART/CRFT SUP,,False,,,,4.79,,,,,1680,,
7.46,,,,,600f2fc80a720f0535000030,,,,,,7.46,,,SEA/NON-BASC,,,2,,,,SEA/NON-BASC,,False,,,,7.46,,,,,1682,,
16.76,,,,,600f2fc80a720f0535000030,,,,,,16.76,,,PET CARRIER,,,2,,,,PET CARRIER,,False,,,,16.76,,,,,1685,,
5.24,,,,,600f2fc80a720f0535000030,,,,,,5.24,,,WATER COLORS,,,2,,,,WATER COLORS,,False,,,,5.24,,,,,1688,,
1.00,,,,,600f2fc80a720f0535000030,,,,,,1.00,,,TIGER TAILS,,,1,,,,Lobster Tails,,False,,,,1.00,,,,,1691,,
5.19,,,,,600f2fc80a720f0535000030,,,,,,5.19,,,GEOMETRY SET,,,1,,,,GEOMETRY SET,,False,,,,5.19,,,,,1693,,
3.51,,,,,600f2fc80a720f0535000030,,,,,,3.51,,,20CT MARKERS,,,1,,,,20CT MARKERS,,False,,,,3.51,,,,,1695,,
1.99,,,,,600f2fc80a720f0535000030,,,,,,1.99,,,TOPFLIGHT,,TOP FLIGHT,1,,,,TOPFLIGHT,,False,,,,1.99,,,,,1697,,
1.99,,,,,600f2fc80a720f0535000030,,,,,,1.99,,,MEMO BOOK,,,1,,,,MEMO BOOK,,False,,,,1.99,,,,,1699,,
9.95,,,,,600f2fc80a720f0535000030,,,,,,9.95,,,BOOKSTORE,,,1,,,,BOOKSTORE,,False,,,,9.95,,,,,1701,,
5.24,,,,,600f2fc80a720f0535000030,,,,,,5.24,,,WATER COLORS,,,2,,,,WATER COLORS,,False,,,,5.24,,,,,1708,,
1.00,,,,,600f2fc80a720f0535000030,,,,,,1.00,,,TIGER TAILS,,,1,,,,Lobster Tails,,False,,,,1.00,,,,,1711,,
5.19,,,,,600f2fc80a720f0535000030,,,,,,5.19,,,GEOMETRY SET,,,1,,,,GEOMETRY SET,,False,,,,5.19,,,,,1714,,
3.51,,,,,600f2fc80a720f0535000030,,,,,,3.51,,,20CT MARKERS,,,1,,,,20CT MARKERS,,False,,,,3.51,,,,,1716,,
1.99,,,,,600f2fc80a720f0535000030,,,,,,1.99,,,TOPFLIGHT,,TOP FLIGHT,1,,,,TOPFLIGHT,,False,,,,1.99,,,,,1719,,
1.99,,,,,600f2fc80a720f0535000030,,,,,,1.99,,,MEMO BOOK,,,1,,,,MEMO BOOK,,False,,,,1.99,,,,,1721,,
9.95,,,,,600f2fc80a720f0535000030,,,,,,9.95,,,BOOKSTORE,,,1,,,,BOOKSTORE,,False,,,,9.95,,,,,1723,,
12.00,,,,,600f2fc80a720f0535000030,,,,,,12.00,,,GROW CAPSULS,,,4,,,,Magic Grow Capsules,,False,,,,12.00,,,,,1725,,
2.00,,,,,600f2fc80a720f0535000030,,,,,,2.00,,,BLASTERS,,,1,,,,BLASTERS,,False,,,,2.00,,,,,1728,,
1.00,,,,,600f2fc80a720f0535000030,,,,,,1.00,,,SOLDIERS,,,1,,,,SOLDIERS,,False,,,,1.00,,,,,1730,,
3.00,,,,,600f2fc80a720f0535000030,,,,,,3.00,,,NOVELTY TOY,,,1,,,,NOVELTY TOY,,False,,,,3.00,,,,,1732,,
3.37,,,,,600f2fc80a720f0535000030,,,,,,3.37,,,PRSL JELLY B,,PRIVATE SELECTION,1,,,,PRSL JELLY B,,False,,,,3.37,,,,,1734,,
5.59,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600f2fc80a720f0535000030,,,BEN AND JERRYS ICE CREAM,311111511867,,5.59,,,BEN JERRYS I,,BEN AND JERRYS,1,,,,BEN AND JERRYS ICE CREAM,,False,,55.9,,5.59,,False,,,1736,,
5.59,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600f2fc80a720f0535000030,,,BEN AND JERRYS ICE CREAM,311111511867,,5.59,,,BEN JERRYS I,,BEN AND JERRYS,1,,,,BEN AND JERRYS ICE CREAM,,False,,55.9,,5.59,,False,,,1738,,
5.59,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600f2fc80a720f0535000030,,,BEN AND JERRYS ICE CREAM,311111511867,,5.59,,,BEN JERRYS I,,BEN AND JERRYS,1,,,,BEN AND JERRYS ICE CREAM,,False,,55.9,,5.59,,False,,,1740,,
0.99,,,,,600f2fc80a720f0535000030,,,,,,0.99,,,REESES PIECE,,REESE'S,1,,,,REESES PIECE,,False,,,,0.99,,,,,1742,,
53.97,,,,,600f2fc80a720f0535000030,,,,,,53.97,,,MOUNTAIN DE,,,3,,,,MOUNTAIN DE,,False,,,,53.97,,,,,1744,,
3.37,,,,,600f2fc80a720f0535000030,,,,,,3.37,,,PRSL JELLY B,,PRIVATE SELECTION,1,,,,PRSL JELLY B,,False,,,,3.37,,,,,1752,,
5.59,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600f2fc80a720f0535000030,,,BEN AND JERRYS ICE CREAM,311111511867,,5.59,,,BEN JERRYS I,,BEN AND JERRYS,1,,,,BEN AND JERRYS ICE CREAM,,False,,55.9,,5.59,,False,,,1755,,
5.59,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600f2fc80a720f0535000030,,,BEN AND JERRYS ICE CREAM,311111511867,,5.59,,,BEN JERRYS I,,BEN AND JERRYS,1,,,,BEN AND JERRYS ICE CREAM,,False,,55.9,,5.59,,False,,,1758,,
5.59,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600f2fc80a720f0535000030,,,BEN AND JERRYS ICE CREAM,311111511867,,5.59,,,BEN JERRYS I,,BEN AND JERRYS,1,,,,BEN AND JERRYS ICE CREAM,,False,,55.9,,5.59,,False,,,1761,,
0.99,,,,,600f2fc80a720f0535000030,,,,,,0.99,,,REESES PIECE,,REESE'S,1,,,,REESES PIECE,,False,,,,0.99,,,,,1764,,
53.97,,,,,600f2fc80a720f0535000030,,,,,,53.97,,,MOUNTAIN DE,,,3,,,,MOUNTAIN DE,,False,,,,53.97,,,,,1767,,
47.96,,,,,600f2fc80a720f0535000030,,,,,,47.96,,,SPARKLING I,,SPARKLING ICE,2,,,,SPARKLING I,,False,,,,47.96,,,,,1770,,
12.00,,,,,600f2fc80a720f0535000030,,,,,,12.00,,,KRO SHRED CH,,KROGER,2,,,,KRO SHRED CH,,False,,,,12.00,,,,,1773,,
17.96,,,559c2234e4b06aca36af13c6,,600f2fc80a720f0535000030,,,,071430000724,,17.96,,,DOLE SALAD K,,DOLE,2,,,,DL CTRS DRSN CBG CRT GRN ONN KL RMN SWT ONN SNFL CRNC FRSH SLD KIT BAG 26.4 OZ,,False,,,,17.96,,,,,1776,,
12.00,,,,,600f2fc80a720f0535000030,,,,,,12.00,,,KRO SHRED CH,,KROGER,2,,,,KRO SHRED CH,,False,,,,12.00,,,,,1779,,
6.00,,,,,600f2fc80a720f0535000030,,,,,,6.00,,,REESES PB .CU,,REESE'S,2,,,,REESES PB .CU,,False,,,,6.00,,,,,1782,,
11.99,,,,,600f2fc80a720f0535000030,,,,,,11.99,,,AST MINI CL,,,1,,,,Assorted Mini Muffins,,False,,,,11.99,,,,,1785,,
3.37,,,559c2234e4b06aca36af13c6,,600f2fc80a720f0535000030,,,,037466016023,,3.37,,,LINDT BUNNIE,,LINDT,1,,,,LNDT MLK BNY TRY EAST 1.7 OZ,,False,,,,3.37,,,,,1787,,
1.00,,,,,600f2fc80a720f0535000030,,,,041260362873,,1.00,,,KRO SOUR WOR,,KROGER,1,,,,Kroger Sour Neon Worms,,False,,,,1.00,,,,,1789,,
4.00,,,,,600f2fc80a720f0535000030,,,,,,4.00,,,KRD DIP PEAN,,,2,,,,KRD DIP PEAN,,False,,,,4.00,,,,,1791,,
13.48,,,,,600f2fc80a720f0535000030,,,,,,13.48,,,KIT KAT BUNN,,KIT KAT,1,,,,KIT KAT BUNN,,False,,,,13.48,,,,,1794,,
11.99,,,,,600f2fc80a720f0535000030,,,,,,11.99,,,AST MINI CL,,,1,,,,Assorted Mini Muffins,,False,,,,11.99,,,,,1803,,
3.37,,,559c2234e4b06aca36af13c6,,600f2fc80a720f0535000030,,,,037466016023,,3.37,,,LINDT BUNNIE,,LINDT,1,,,,LNDT MLK BNY TRY EAST 1.7 OZ,,False,,,,3.37,,,,,1806,,
1.00,,,,,600f2fc80a720f0535000030,,,,041260362873,,1.00,,,KRO SOUR WOR,,KROGER,1,,,,Kroger Sour Neon Worms,,False,,,,1.00,,,,,1809,,
4.00,,,,,600f2fc80a720f0535000030,,,,,,4.00,,,KRD DIP PEAN,,,2,,,,KRD DIP PEAN,,False,,,,4.00,,,,,1812,,
13.48,,,,,600f2fc80a720f0535000030,,,,,,13.48,,,KIT KAT BUNN,,KIT KAT,2,,,,KIT KAT BUNN,,False,,,,13.48,,,,,1815,,
56.00,,,559c2234e4b06aca36af13c6,,600f2fc80a720f0535000030,,,,034000056644,,56.00,,,CADBURY EGG,,CADBURY,4,,,,CDBR MLK CHCL SLD EGG MN BAG EAST 31 OZ,,False,,,,56.00,,,,,1818,,
56.00,,,559c2234e4b06aca36af13c6,,600f2fc80a720f0535000030,,,,034000056644,,56.00,,,CADBURY EGG,,CADBURY,4,,,,CDBR MLK CHCL SLD EGG MN BAG EAST 31 OZ,,False,,,,56.00,,,,,1821,,
2.49,,5332f5f3e4b03c9a25efd0ae,5332f5f3e4b03c9a25efd0ae,HONEY NUT CHEERIOS CEREAL MEDIUM SIZE,600f2fc80a720f0535000030,,,HONEY NUT CHEERIOS CEREAL MEDIUM SIZE,016000124790,,2.49,,,GM HNY NUT C,,CHEERIOS,1,,,Action not allowed for user and CPG,Honey Nut Cheerios Rte Cereal - Medium Size,,False,,,,2.49,,,,,1824,,
3.49,,5332f5f3e4b03c9a25efd0ae,5332f5f3e4b03c9a25efd0ae,HONEY NUT CHEERIOS CEREAL MEDIUM SIZE,600f2fc80a720f0535000030,,,HONEY NUT CHEERIOS CEREAL MEDIUM SIZE,016000124790,,3.49,,,GM HNY NUT C,,CHEERIOS,1,,,Action not allowed for user and CPG,Honey Nut Cheerios Rte Cereal - Medium Size,,False,,,,3.49,,,,,1826,,
11.48,,,,,600f2fc80a720f0535000030,,,,4023,,11.48,,,GRAPES RED,,,2,,,,Flame Red Seedless Grapes,,False,,,,11.48,,,,,1828,,
3.99,,,,,600f2fc80a720f0535000030,,,,3435,,3.99,,,APPLES KIKU,,,1,,,,Pinova Apples,,False,,,,3.99,,,,,1831,,
2.34,,,,,600f2fc80a720f0535000030,,,,,,2.34,,,HERSHEY KISS,,HERSHEY'S KISSES,1,,,,HERSHEY KISS,,False,,,,2.34,,,,,1833,,
2.34,,,,,600f2fc80a720f0535000030,,,,,,2.34,,,HERSHEY KISS,,HERSHEY'S KISSES,1,,,,HERSHEY KISS,,False,,,,2.34,,,,,1835,,
14.99,,,,,600f2fc80a720f0535000030,,,,,,14.99,,,KERR JARS,,KERR,1,,,,KERR JARS,,False,,,,14.99,,,,,1837,,
2.50,,,5e825d64f221c312e698a62a,DUNCAN HINES CAKE MIX,600f2fc80a720f0535000030,,,,041449402529,,2.50,,,KRUSTEAZ COO,,KRUSTEAZ,1,,,,Krusteaz Chocolate Chunk Supreme Muffin Mix,,False,,,,2.50,,True,,,1839,,
2.50,,,5e825d64f221c312e698a62a,DUNCAN HINES CAKE MIX,600f2fc80a720f0535000030,,,,041449402529,,2.50,,,KRUSTEAZ COO,,KRUSTEAZ,1,,,,Krusteaz Chocolate Chunk Supreme Muffin Mix,,False,,,,2.50,,True,,,1841,,
11.48,,,,,600f2fc80a720f0535000030,,,,4023,,11.48,,,GRAPES RED,,,2,,,,Flame Red Seedless Grapes,,False,,,,11.48,,,,,1848,,
3.99,,,,,600f2fc80a720f0535000030,,,,3435,,3.99,,,APPLES KIKU,,,1,,,,Pinova Apples,,False,,,,3.99,,,,,1851,,
2.34,,,,,600f2fc80a720f0535000030,,,,,,2.34,,,HERSHEY KISS,,HERSHEY'S KISSES,1,,,,HERSHEY KISS,,False,,,,2.34,,,,,1854,,
2.34,,,,,600f2fc80a720f0535000030,,,,,,2.34,,,HERSHEY KISS,,HERSHEY'S KISSES,1,,,,HERSHEY KISS,,False,,,,2.34,,,,,1857,,
14.99,,,,,600f2fc80a720f0535000030,,,,,,14.99,,,KERR JARS,,KERR,1,,,,KERR JARS,,False,,,,14.99,,,,,1860,,
2.50,,,5e825d64f221c312e698a62a,DUNCAN HINES CAKE MIX,600f2fc80a720f0535000030,,,,041449402529,,2.50,,,KRUSTEAZ COO,,KRUSTEAZ,1,,,,Krusteaz Chocolate Chunk Supreme Muffin Mix,,False,,,,2.50,,True,,,1863,,
2.50,,,5e825d64f221c312e698a62a,DUNCAN HINES CAKE MIX,600f2fc80a720f0535000030,,,,041449402529,,2.50,,,KRUSTEAZ COO,,KRUSTEAZ,1,,,,Krusteaz Chocolate Chunk Supreme Muffin Mix,,False,,,,2.50,,True,,,1866,,
2.99,,,,,600f2fc80a720f0535000030,,,,,,2.99,,,PRSL APPLE H,,PRIVATE SELECTION,1,,,,PRSL APPLE H,,False,,,,2.99,,,,,1869,,
2.99,,,,,600f2fc80a720f0535000030,,,,,,2.99,,,PRSL RSTD PA,,PRIVATE SELECTION,1,,,,PRSL RSTD PA,,False,,,,2.99,,,,,1871,,
0.95,,,,,600f2fc80a720f0535000030,,,,,,0.95,,,KRO WHL WHT,,KROGER,1,,,,KRO WHL WHT,,False,,,,0.95,,,,,1874,,
0.95,,,,,600f2fc80a720f0535000030,,,,,,0.95,,,KRO WHL WHT,,KROGER,1,,,,KRO WHL WHT,,False,,,,0.95,,,,,1876,,
2.99,,,,,600f2fc80a720f0535000030,,,,,,2.99,,,PRV SELCT DR,,PRIVATE SELECTION,1,,,,PRV SELCT DR,,False,,,,2.99,,,,,1878,,
2.24,,,,,600f2fc80a720f0535000030,,,,,,2.24,,,SKITTLES WLD,,SKITTLES,1,,,,SKITTLES WLD,,False,,,,2.24,,,,,1880,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1882,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1884,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1888,,
0.95,,,,,600f2fc80a720f0535000030,,,,,,0.95,,,KRO WHL WHT,,KROGER,1,,,,KRO WHL WHT,,False,,,,0.95,,,,,1895,,
2.99,,,,,600f2fc80a720f0535000030,,,,,,2.99,,,PRV SELCT DR,,PRIVATE SELECTION,1,,,,PRV SELCT DR,,False,,,,2.99,,,,,1898,,
2.24,,,,,600f2fc80a720f0535000030,,,,,,2.24,,,SKITTLES WLD,,SKITTLES,1,,,,SKITTLES WLD,,False,,,,2.24,,,,,1901,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1904,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1907,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1913,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1916,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1919,,
1.00,,,559c2234e4b06aca36af13c6,KRAFT BARBECUE SAUCE,600f2fc80a720f0535000030,,,KRAFT BARBECUE SAUCE,021000052363,,1.00,,,KRFT MAC&CMS,,KRAFT,1,,,,KRAFT Original Barbecue Sauce 40 OZ Bottle,,False,,,,1.00,,,,,1922,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1924,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1927,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1929,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1931,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1933,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1935,,
3.39,,,,,600f2fc80a720f0535000030,,,,4067,,3.39,,,ZUCCHINI SQ,,,1,,,,Zucchini Squash,,False,,,,3.39,,,,,1937,,
1.09,,,,,600f2fc80a720f0535000030,,,,,,1.09,,,KROGER BEANS,,KROGER,1,,,,KROGER BEANS,,False,,,,1.09,,,,,1939,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1944,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1945,,
1.00,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,600f2fc80a720f0535000030,,,KRAFT MACARONI & CHEESE DINNER - BOX,021000658831,,1.00,,,KRFT MAC&CHS,,KRAFT,1,,,,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,,False,,,,1.00,,True,,,1946,,
