name,cpg,brandCode,category,topBrand,categoryCode,_id,barcode,cpg_ref,cpg_id
Pringles,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",,Snacks,,,5332f9f0e4b03c9a25efd1c3,511111203278,Cpgs,5332f5f2e4b03c9a25efd0aa
test brand @1605535020580,"{'$ref': 'Cogs', '$id': {'$oid': '5fb2852cbe37ce522e165cae'}}",TEST BRANDCODE @1605535020580,Baking,False,BAKING,5fb2852cbe37ce522e165cb0,511111917328,Cogs,5fb2852cbe37ce522e165cae
Miller High Life,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",MILLER HIGH LIFE,Beer Wine Spirits,False,,58861c7e4e8d0d20bc42c4e3,511111601395,Cogs,5332f709e4b03c9a25efd0f1
Quaker,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",QUAKER,Breakfast & Cereal,False,,585b0b23e4b03e62d1ce0e99,511111101451,Cogs,53e10d6368abd3c7065097cc
All Natural,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",,,,,5332f7ffe4b03c9a25efd16a,511111703334,Cpgs,5332f7ffe4b03c9a25efd16b
Claritin® KIDS,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",511111705727,Health & Wellness,,,5da608291dda2c3e1416ae8b,511111705727,Cogs,53e10d6368abd3c7065097cc
Athenos,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",ATHENOS,Dairy,False,,57d848efe4b0ac389136a2aa,511111302414,Cogs,559c2234e4b06aca36af13c6
test brand @1599159969028,"{'$ref': 'Cogs', '$id': {'$oid': '5f513ea0be37ce21f1287c01'}}",TEST BRANDCODE @1599159969028,Baking,,BAKING,5f513ea1be37ce21f1287c03,511111916512,Cogs,5f513ea0be37ce21f1287c01
test brand @1597350074404,"{'$ref': 'Cogs', '$id': {'$oid': '5f35a0babe37ce6853cff1fd'}}",TEST BRANDCODE @1597350074404,Baking,,BAKING,5f35a0babe37ce6853cff201,511111815389,Cogs,5f35a0babe37ce6853cff1fd
Sedal,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",SEDAL,Beauty & Personal Care,,,5a5d2c1fe4b06ba572cf24a8,511111100065,Cogs,53e10d6368abd3c7065097cc
Red Rock Deli Chips,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",RED ROCK DELI,Snacks,False,,5d603537a3a018514994f424,511111404958,Cogs,5332f5fbe4b03c9a25efd0ba
ALKA SELTZER PLUS® SINUS CAP/ GEL/ TAB,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB,Health & Wellness,,,5da607a9a60b87376833e34f,511111905684,Cogs,53e10d6368abd3c7065097cc
test brand @1598633602253,"{'$ref': 'Cogs', '$id': {'$oid': '5f493682be37ce52f8314fcb'}}",TEST BRANDCODE @1598633602253,Baking,,BAKING,5f493682be37ce52f8314fcd,511111915911,Cogs,5f493682be37ce52f8314fcb
Smartfood,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",SMARTFOOD,Snacks,,,585a970ee4b03e62d1ce0e91,511111301530,Cogs,5332f5fbe4b03c9a25efd0ba
test brand @1598042673532,"{'$ref': 'Cogs', '$id': {'$oid': '5f403231be37ce5f78d9ed14'}}",TEST BRANDCODE @1598042673532,Baking,,BAKING,5f403231be37ce5f78d9ed18,511111515685,Cogs,5f403231be37ce5f78d9ed14
test brand @1601939762881,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba932be37ce2f290fb251'}}",TEST BRANDCODE @1601939762881,Baking,,BAKING,5f7ba932be37ce2f290fb252,511111916956,Cogs,5f7ba932be37ce2f290fb251
Oscar Mayer,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",OSCAR MAYER,Deli,False,,58863e1ee4b02187f85cdace,511111101222,Cogs,559c2234e4b06aca36af13c6
Lech,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",LECH PREMIUM,Beer Wine Spirits,,,5a5d234be4b06ba572cf249f,511111400271,Cogs,5332f709e4b03c9a25efd0f1
Real Simple,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111805137,Magazines,,,5d642d946d5f3b23d1bc7910,511111805137,Cogs,5d5d4fd16d5f3b23d1bc7905
Heiners,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",HEINERS,Grocery,False,GROCERY,5fb8292abe37ce522e165ce3,511111617785,Cogs,5fb6b608be37ce522e165cb9
Parents,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",PARENTS,Magazines,,,5d6419346d5f3b23d1bc790e,511111005094,Cogs,5d5d4fd16d5f3b23d1bc7905
Smart Start,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",,,,,5332fa0ae4b03c9a25efd1dd,511111203117,Cpgs,5332f5f2e4b03c9a25efd0aa
The Pioneer Woman,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",PIONEER WOMAN,Condiments & Sauces,,,5ccb2ece166eb31bbbadccbe,511111504788,Cogs,559c2234e4b06aca36af13c6
test brand @1611088504474,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1611088504474,Candy & Sweets,False,CANDY_AND_SWEETS,60074278be37ce360be63a03,511111319849,Cogs,5332fa12e4b03c9a25efd1e7
People en Espanol,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111605102,Magazines,,,5d6419746d5f3b23d1bc790f,511111605102,Cogs,5d5d4fd16d5f3b23d1bc7905
Hop Valley,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",HOP VALLEY,Beer Wine Spirits,,,5a5d1fbfe4b0db471c2d0428,511111100294,Cogs,5332f709e4b03c9a25efd0f1
test brand @1597861700914,"{'$ref': 'Cogs', '$id': {'$oid': '5f3d6f44be37ce4ddbb1bb3a'}}",TEST BRANDCODE @1597861700914,Baking,,BAKING,5f3d6f44be37ce4ddbb1bb3c,511111215493,Cogs,5f3d6f44be37ce4ddbb1bb3a
Yuban Coffee,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",YUBAN,Beverages,False,,580dffade4b0f32b2de21384,511111001836,Cogs,559c2234e4b06aca36af13c6
People Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111105114,Magazines,,,5d6423ffa3a018514994f42c,511111105114,Cogs,5d5d4fd16d5f3b23d1bc7905
test brand @1603760319682,"{'$ref': 'Cogs', '$id': {'$oid': '5f9770bfbe37ce03d08a2d83'}}",TEST BRANDCODE @1603760319682,Baking,,BAKING,5f9770bfbe37ce03d08a2d84,511111617068,Cogs,5f9770bfbe37ce03d08a2d83
test brand @1598716509394,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a7a5bbe37ce2d95e65c9f'}}",TEST BRANDCODE @1598716509394,Baking,,BAKING,5f4a7a5dbe37ce2d95e65ca3,511111516286,Cogs,5f4a7a5bbe37ce2d95e65c9f
test brand @1597342541226,"{'$ref': 'Cogs', '$id': {'$oid': '5f35834dbe37ce443bf9d564'}}",,Baking,,BAKING,5f35834dbe37ce443bf9d565,511111415343,Cogs,5f35834dbe37ce443bf9d564
TIGI,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",TIGI,Personal Care,False,,592486bfe410d61fcea3d13d,511111000679,Cogs,5332f5f6e4b03c9a25efd0b4
Autumn's Gold™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",AUTUMN'S GOLD,Breakfast & Cereal,,,5daf3365a60b87376833e35b,511111805908,Cogs,5332f5f3e4b03c9a25efd0ae
Brooke Bond,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",BROOKE BOND,Beauty & Personal Care,,,5a5d2a86e4b06ba572cf24a6,511111900108,Cogs,53e10d6368abd3c7065097cc
Food & Wine Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111105046,Magazines,,,5d6415c66d5f3b23d1bc790c,511111105046,Cogs,5d5d4fd16d5f3b23d1bc7905
Quilmes,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,,,,57c08285e4b0718ff5fcb038,511111702450,Cpgs,5332f7a7e4b03c9a25efd134
test brand @1595968943049,"{'$ref': 'Cogs', '$id': {'$oid': '5f208daebe37ce7958c59520'}}",TEST BRANDCODE @1595968943049,Baking,,BAKING,5f208dafbe37ce7958c59523,511111515197,Cogs,5f208daebe37ce7958c59520
Test FRS-920 again1,"{'$ref': 'Cogs', '$id': {'$oid': '5c7470c895144c124ecd5c09'}}",AMPTEST,Grocery,True,,5c9a975495144c182bbc7270,511111208532,Cogs,5c7470c895144c124ecd5c09
Coors Light,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",COORS,Beer Wine Spirits,False,,5332f709e4b03c9a25efd0f0,511111903857,Cogs,5332f709e4b03c9a25efd0f1
BOLT24,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",BOLT 24,Beverages,,,5dc1aaf51dda2c0ad7da64ad,511111506317,Cogs,5332f5fbe4b03c9a25efd0ba
Mist Twst,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",MIST TWST,Beverages,False,,58861c7f4e8d0d20bc42c4f8,511111801313,Cogs,5332f5fbe4b03c9a25efd0ba
test brand @1608136484526,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3724be37ce09e351596f'}}",TEST BRANDCODE @1608136484526,Baking,False,BAKING,5fda3724be37ce09e3515970,511111918363,Cogs,5fda3724be37ce09e351596f
test brand @1608136485398,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1608136485398,Candy & Sweets,False,CANDY_AND_SWEETS,5fda3725be37ce09e3515974,511111718406,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1608136484574,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3724be37ce09e351596f'}}",TEST BRANDCODE @1608136484574,Baking,False,BAKING,5fda3724be37ce09e3515971,511111418375,Cogs,5fda3724be37ce09e351596f
Sargento® Cheese,"{'$ref': 'Cogs', '$id': {'$oid': '5e7cf838f221c312e698a628'}}",SARGENTO,Dairy & Refrigerated,False,DAIRY_AND_REFRIGERATED,5fd28f0cbe37ce6d53dfc692,511111518044,Cogs,5e7cf838f221c312e698a628
test brand @1608136484633,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3724be37ce09e351596f'}}",TEST BRANDCODE @1608136484633,Baking,False,BAKING,5fda3724be37ce09e3515972,511111618386,Cogs,5fda3724be37ce09e351596f
test brand @1608136484689,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3724be37ce09e351596f'}}",TEST BRANDCODE @1608136484689,Baking,False,BAKING,5fda3724be37ce09e3515973,511111118398,Cogs,5fda3724be37ce09e351596f
test brand @1610038527809,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cffbe37ce1e961f325c'}}",,Baking,False,BAKING,5ff73cffbe37ce1e961f325d,511111918646,Cogs,5ff73cffbe37ce1e961f325c
test brand @1610038521565,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cf9be37ce1e961f3256'}}",TEST BRANDCODE @1610038521565,Baking,False,BAKING,5ff73cf9be37ce1e961f3258,511111518600,Cogs,5ff73cf9be37ce1e961f3256
test brand @1610038521677,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cf9be37ce1e961f3256'}}",TEST BRANDCODE @1610038521677,Baking,False,BAKING,5ff73cf9be37ce1e961f325a,511111218623,Cogs,5ff73cf9be37ce1e961f3256
test brand @1610039587818,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74123be37ce1e961f3265'}}",,Baking,False,BAKING,5ff74123be37ce1e961f3266,511111418658,Cogs,5ff74123be37ce1e961f3265
test brand @1610038521624,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cf9be37ce1e961f3256'}}",TEST BRANDCODE @1610038521624,Baking,False,BAKING,5ff73cf9be37ce1e961f3259,511111018612,Cogs,5ff73cf9be37ce1e961f3256
test brand @1610038522559,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610038522559,Candy & Sweets,False,CANDY_AND_SWEETS,5ff73cfabe37ce1e961f325b,511111718635,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610040576117,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74500be37ce1e961f3276'}}",TEST BRANDCODE @1610040576117,Baking,False,BAKING,5ff74500be37ce1e961f3279,511111818748,Cogs,5ff74500be37ce1e961f3276
test brand @1610040576672,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610040576672,Candy & Sweets,False,CANDY_AND_SWEETS,5ff74500be37ce1e961f327b,511111518761,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610046686560,"{'$ref': 'Cogs', '$id': {'$oid': '5ff75cdebe37ce1e961f328a'}}",,Baking,False,BAKING,5ff75cdebe37ce1e961f328b,511111018773,Cogs,5ff75cdebe37ce1e961f328a
test brand @1610040576088,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74500be37ce1e961f3276'}}",TEST BRANDCODE @1610040576088,Baking,False,BAKING,5ff74500be37ce1e961f3278,511111618737,Cogs,5ff74500be37ce1e961f3276
test brand @1610040576148,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74500be37ce1e961f3276'}}",TEST BRANDCODE @1610040576148,Baking,False,BAKING,5ff74500be37ce1e961f327a,511111318750,Cogs,5ff74500be37ce1e961f3276
test brand @1610040576053,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74500be37ce1e961f3276'}}",TEST BRANDCODE @1610040576053,Baking,False,BAKING,5ff74500be37ce1e961f3277,511111118725,Cogs,5ff74500be37ce1e961f3276
Alka-Seltzer Plus®,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",ALKA SELTZER PLUS,Health & Wellness,False,HEALTHY_AND_WELLNESS,5da60785a60b87376833e34e,511111705673,Cogs,5d9b4f591dda2c6225a284aa
test brand @1610653897113,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610653897113,Candy & Sweets,False,CANDY_AND_SWEETS,6000a0c9be37ce2bb7930121,511111019657,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610653894519,"{'$ref': 'Cogs', '$id': {'$oid': '6000a0c6be37ce2bb793011c'}}",TEST BRANDCODE @1610653894519,Baking,False,BAKING,6000a0c6be37ce2bb793011f,511111319634,Cogs,6000a0c6be37ce2bb793011c
test brand @1610660035659,"{'$ref': 'Cogs', '$id': {'$oid': '6000b8c3be37ce321363c6bf'}}",TEST BRANDCODE @1610660035659,Baking,False,BAKING,6000b8c3be37ce321363c6c0,511111719670,Cogs,6000b8c3be37ce321363c6bf
test brand @1610653894662,"{'$ref': 'Cogs', '$id': {'$oid': '6000a0c6be37ce2bb793011c'}}",TEST BRANDCODE @1610653894662,Baking,False,BAKING,6000a0c6be37ce2bb7930120,511111519645,Cogs,6000a0c6be37ce2bb793011c
test brand @1610653939508,"{'$ref': 'Cogs', '$id': {'$oid': '6000a0f3be37ce2bb7930129'}}",,Baking,False,BAKING,6000a0f3be37ce2bb793012a,511111219668,Cogs,6000a0f3be37ce2bb7930129
test brand @1610653894371,"{'$ref': 'Cogs', '$id': {'$oid': '6000a0c6be37ce2bb793011c'}}",TEST BRANDCODE @1610653894371,Baking,False,BAKING,6000a0c6be37ce2bb793011e,511111819622,Cogs,6000a0c6be37ce2bb793011c
test brand @1601659122798,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1601659122798,Candy & Sweets,,CANDY_AND_SWEETS,5f7760f2be37ce1d26d7b7a7,511111216865,Cogs,5332fa12e4b03c9a25efd1e7
Michelob Ultra,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,,,,5332f7ace4b03c9a25efd13a,511111803515,Cpgs,5332f7a7e4b03c9a25efd134
Cocoa Puffs™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",COCOA PUFFS,Breakfast & Cereal,,,5daf5d1aa60b87376833e361,511111506034,Cogs,5332f5f3e4b03c9a25efd0ae
test brand @1601659120793,"{'$ref': 'Cogs', '$id': {'$oid': '5f7760f0be37ce1d26d7b7a2'}}",TEST BRANDCODE @1601659120793,Baking,,BAKING,5f7760f0be37ce1d26d7b7a4,511111316831,Cogs,5f7760f0be37ce1d26d7b7a2
Jay's,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",JAYS,Snacks,False,,5afda26ce4b0c11cfecd49f8,511111904502,Cogs,5a734034e4b0d58f376be874
KNORR,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",KNORR,Grocery,False,,592486bee410d61fcea3d130,511111100782,Cogs,5332f5f6e4b03c9a25efd0b4
Crunchy Nut,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",,,,,57c0812de4b0718ff5fcb02e,511111402527,Cpgs,5332f5f2e4b03c9a25efd0aa
Cristal,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",CRISTAL,Beer Wine Spirits,,,5a5d1c62e4b0db471c2d0424,511111500384,Cogs,5332f709e4b03c9a25efd0f1
test brand @1607312532874,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1607312532874,Candy & Sweets,False,CANDY_AND_SWEETS,5fcda494be37ce688e08b0d0,511111217978,Cogs,5332fa12e4b03c9a25efd1e7
Boca,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",BOCA,Frozen,False,,57ebbcc2e4b0ac389136a32c,511111502210,Cogs,559c2234e4b06aca36af13c6
alexa,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",ALEXA,Baking,True,,5c409ab4cd244a3539b84162,511111004790,Cogs,55b62995e4b0d8e685c14213
KIX™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",KIX,Breakfast & Cereal,,,5daf54ec1dda2c3e1416ae98,511111806011,Cogs,5332f5f3e4b03c9a25efd0ae
test brand @1595531348245,"{'$ref': 'Cogs', '$id': {'$oid': '5f19e054be37ce33f74a166e'}}",TEST BRANDCODE @1595531348246,Baking,,BAKING,5f19e054be37ce33f74a166f,511111715115,Cogs,5f19e054be37ce33f74a166e
Allrecipes Special Edition Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,,,,5d658fc0a3a018514994f430,511111205173,Cogs,53e10d6368abd3c7065097cc
Grandma's,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",GRANDMA'S,Snacks,True,,585a966be4b03e62d1ce0e7e,511111901709,Cogs,5332f5fbe4b03c9a25efd0ba
test brand @1602694015177,"{'$ref': 'Cogs', '$id': {'$oid': '5f872b7fbe37ce66db5dd975'}}",TEST BRANDCODE @1602694015178,Baking,,BAKING,5f872b7fbe37ce66db5dd976,511111517009,Cogs,5f872b7fbe37ce66db5dd975
Sharp's,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",SHARP'S NEAR BEER,Beer Wine Spirits,,,5a5d24c2e4b0db471c2d042b,511111500223,Cogs,5332f709e4b03c9a25efd0f1
Good Earth,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",,,,,5332f7e0e4b03c9a25efd151,511111303381,Cpgs,5332f5f3e4b03c9a25efd0ae
Baileys Coffee Products,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",BAILEYS,Beverages,,,5db77d891dda2c3e1416ae9f,511111106159,Cogs,559c2234e4b06aca36af13c6
FINISH®,"{'$ref': 'Cogs', '$id': {'$oid': '5f10c05cbe37ce238c6cabaf'}}",FINISH,Cleaning & Home Improvement,,CLEANING_AND_HOME_IMPROVEMENT,5f21c852be37ce7958c59529,511111515241,Cogs,5f10c05cbe37ce238c6cabaf
V8 Hydrate,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Beverages,,,5bcdfc5a965c7d66d92731e9,511111304616,Cogs,53e10d6368abd3c7065097cc
test brand @1598639197925,"{'$ref': 'Cogs', '$id': {'$oid': '5f494c5d04db711dd8fe87e2'}}",TEST BRANDCODE @1598639197926,Baking,,BAKING,5f494c5e04db711dd8fe87e3,511111016137,Cogs,5f494c5d04db711dd8fe87e2
test brand @1602694015743,"{'$ref': 'Cogs', '$id': {'$oid': '5f872b7fbe37ce66db5dd975'}}",TEST BRANDCODE @1602694015743,Baking,,BAKING,5f872b7fbe37ce66db5dd978,511111217022,Cogs,5f872b7fbe37ce66db5dd975
Jell-O,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",JELL-O,Baking,False,,57ebc017e4b0ac389136a336,511111602118,Cogs,559c2234e4b06aca36af13c6
test brand @1601644364536,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1601644364536,Candy & Sweets,,CANDY_AND_SWEETS,5f77274cbe37ce6b592e90be,511111616740,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1603925787997,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1603925787997,Candy & Sweets,,CANDY_AND_SWEETS,5f99f71bbe37ce13da9eadeb,511111517160,Cogs,5332fa12e4b03c9a25efd1e7
Goldfish,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",GOLDFISH,Snacks,False,,5ab15207e4b0be0a89bb0b04,511111304333,Cogs,5a734034e4b0d58f376be874
Coca-Cola,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332f5f6e4b03c9a25efd0b2,511111703983,Cpgs,5332f5ebe4b03c9a25efd0a8
test brand @1598633602304,"{'$ref': 'Cogs', '$id': {'$oid': '5f493682be37ce52f8314fcb'}}",TEST BRANDCODE @1598633602304,Baking,,BAKING,5f493682be37ce52f8314fcf,511111615934,Cogs,5f493682be37ce52f8314fcb
test brand @1601659120693,"{'$ref': 'Cogs', '$id': {'$oid': '5f7760f0be37ce1d26d7b7a2'}}",TEST BRANDCODE @1601659120694,Baking,,BAKING,5f7760f0be37ce1d26d7b7a3,511111816829,Cogs,5f7760f0be37ce1d26d7b7a2
Quaker Rice Cakes,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,Snacks,False,,58861c7f4e8d0d20bc42c500,511111801245,Cogs,5332f5fbe4b03c9a25efd0ba
Cape Line,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",CAPE LINE,Beer Wine Spirits,,,5cc725bd166eb31bbbadccbd,511111304777,Cogs,5332f709e4b03c9a25efd0f1
test brand @1597935987233,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1597935987233,Candy & Sweets,,CANDY_AND_SWEETS,5f3e9173be37ce5a0e01b957,511111415572,Cogs,5332fa12e4b03c9a25efd1e7
Near East,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",NEAR EAST,Grocery,,,585a96b3e4b03e62d1ce0e85,511111201632,Cogs,5332f5fbe4b03c9a25efd0ba
Peace Tea,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332f6f4e4b03c9a25efd0ed,511111103868,Cpgs,5332f5ebe4b03c9a25efd0a8
Southern Living,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111505150,Magazines,,,5d642dd1a3a018514994f42f,511111505150,Cogs,5d5d4fd16d5f3b23d1bc7905
Light & Fit,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",,,,,5332f802e4b03c9a25efd16d,511111003311,Cpgs,5332f7ffe4b03c9a25efd16b
Clorox,"{'$ref': 'Cogs', '$id': {'$oid': '5eebc5412455c97a877ef382'}}",CLOROX,Cleaning & Home Improvement,,CLEANING_AND_HOME_IMPROVEMENT,5ef3860fbe37ce02da95b72e,511111015024,Cogs,5eebc5412455c97a877ef382
Mountain Dew Diet,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,Beverages,False,,585a9698e4b03e62d1ce0e83,511111901655,Cogs,5332f5fbe4b03c9a25efd0ba
May-Bud,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",MAY-BUD,Dairy,False,,5a5e36d6e4b06ba572cf24ac,511111500018,Cogs,559c2234e4b06aca36af13c6
test brand @1599849713798,"{'$ref': 'Cogs', '$id': {'$oid': '5f5bc4f1be37ce17125ac0e8'}}",TEST BRANDCODE @1599849713798,Baking,,BAKING,5f5bc4f1be37ce17125ac0eb,511111816614,Cogs,5f5bc4f1be37ce17125ac0e8
Gatorade,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",GATORADE,Beverages,False,,55bf8c6ce4b0d8e685c1489d,511111802563,Cogs,5332f5fbe4b03c9a25efd0ba
test brand @1597342520131,"{'$ref': 'Cogs', '$id': {'$oid': '5f358338be37ce443bf9d557'}}",TEST BRANDCODE @1597342520132,Baking,,BAKING,5f358338be37ce443bf9d558,511111415299,Cogs,5f358338be37ce443bf9d557
Garden Fresh Gourmet,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",GARDEN FRESH GOURMET,Grocery,False,,5a8c3140e4b07f0a2dac8941,511111304104,Cogs,5a734034e4b0d58f376be874
AUNT JEMIMA Dry Breakfast Mixes,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",AUNT JEMIMA DRY BREAKFAST MIXES,Breakfast & Cereal,False,,5a5d17ede4b06ba572cf2498,511111000440,Cogs,5332f5fbe4b03c9a25efd0ba
Olde English,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",OLDE ENGLISH,Beer Wine Spirits,,,5a5d23f1e4b06ba572cf24a0,511111700258,Cogs,5332f709e4b03c9a25efd0f1
